iter	Logloss
355	0.0005847899702
356	0.0005847704428
357	0.0005843200523
358	0.000582555303
359	0.0005821262359
360	0.0005815685272
361	0.0005813960452
362	0.0005807425939
363	0.0005799667829
364	0.000579622531
365	0.0005792005427
366	0.0005784947369
367	0.0005772616653
368	0.0005760345421
369	0.0005755701329
370	0.0005748925709
371	0.0005740547097
372	0.0005737247164
373	0.0005731017839
374	0.0005727106059
375	0.0005713998688
376	0.0005709519115
377	0.0005707737451
378	0.0005702589379
379	0.0005700404695
380	0.0005698534551
381	0.000569239329
382	0.0005683663069
383	0.0005682660758
384	0.0005680700653
385	0.0005680073763
386	0.0005672094348
387	0.000566702061
388	0.0005665884571
389	0.0005659134752
390	0.0005650620459
391	0.0005646420341
392	0.0005642133652
393	0.0005639262756
394	0.0005633467181
395	0.00056260285
396	0.0005618203338
397	0.0005616708042
398	0.0005609493239
399	0.0005597381429
400	0.0005596466862
401	0.0005594340326
402	0.0005594185235
403	0.0005593291374
404	0.0005585327007
405	0.0005580324791
406	0.0005572721077
407	0.0005569925363
408	0.0005564870135
409	0.0005562846942
410	0.0005559827279
411	0.0005550038016
412	0.0005546919085
413	0.0005541416489
414	0.0005535091366
415	0.0005531515833
416	0.0005525285217
417	0.0005521263333
418	0.0005512294054
419	0.0005500827762
420	0.0005494742623
421	0.0005492073319
422	0.0005487449329
423	0.0005483793365
424	0.0005483436072
425	0.0005476466397
426	0.0005471602815
427	0.0005470808265
428	0.0005469552755
429	0.0005468491554
430	0.0005468223013
431	0.000546095794
432	0.0005456932844
433	0.0005449812023
434	0.0005444162603
435	0.0005441027725
436	0.0005436865385
437	0.0005435360323
438	0.0005433875571
439	0.000542500704
440	0.0005417328258
441	0.0005417303859
442	0.0005411485977
443	0.0005407613541
444	0.000540156362
445	0.0005399709536
446	0.0005393812288
447	0.0005390896894
448	0.000538839693
449	0.0005385458172
450	0.0005385336799
451	0.0005382908949
452	0.0005381913548
453	0.0005377691444
454	0.0005373550032
455	0.0005367427434
456	0.0005366588501
457	0.0005363709499
458	0.000536015025
459	0.0005357181475
460	0.000535215878
461	0.0005346263332
462	0.0005340649492
463	0.0005333682351
464	0.0005328244846
465	0.0005318143902
466	0.0005311984789
467	0.0005302328761
468	0.0005298846223
469	0.0005295302657
470	0.0005290949211
471	0.0005286718733
472	0.0005281206046
473	0.0005278241801
474	0.0005270030289
475	0.0005266328749
476	0.0005262487141
477	0.0005259222159
478	0.0005257521841
479	0.0005253866061
480	0.0005246899791
481	0.00052408877
482	0.0005236353481
483	0.0005234750966
484	0.0005233112965
485	0.0005233009858
486	0.0005223709401
487	0.0005222490036
488	0.0005220960686
489	0.0005217692585
490	0.0005214106829
491	0.0005210718857
492	0.0005203652142
493	0.0005200065975
494	0.0005196470624
495	0.0005195223391
496	0.000519415419
497	0.0005191317409
498	0.0005186922811
499	0.0005179536693
500	0.0005172995427
501	0.0005172991814
502	0.0005163927702
503	0.0005161022171
504	0.000515793444
505	0.0005153440322
506	0.0005149892567
507	0.000514743314
508	0.0005139092782
509	0.0005133110236
510	0.0005128571394
511	0.0005125775959
512	0.0005119587516
513	0.0005116146752
514	0.0005112355372
515	0.0005110717886
516	0.0005108057738
517	0.000510619094
518	0.0005105137343
519	0.0005104348541
520	0.0005102199475
521	0.0005100364863
522	0.0005091132897
523	0.0005085750512
524	0.0005080318382
525	0.0005075091418
526	0.0005072605502
527	0.0005063911726
528	0.0005061324151
529	0.0005057527687
530	0.0005057090932
531	0.0005055138893
532	0.0005055039853
533	0.000505438266
534	0.0005051901544
535	0.0005046552687
536	0.0005044559474
537	0.0005041913879
538	0.0005037361172
539	0.0005033832358
540	0.0005029606263
541	0.0005027740071
542	0.000502300926
543	0.0005021518111
544	0.0005020369956
545	0.0005013979003
546	0.0005013976252
547	0.000501134936
548	0.0005009050295
549	0.0005008293793
550	0.0005006705646
551	0.0005004884104
552	0.0005001589305
553	0.00049964157
554	0.0004995903374
555	0.0004989433519
556	0.0004983797751
557	0.000498294891
558	0.0004980623202
559	0.0004979891612
560	0.0004977735732
561	0.0004972591096
562	0.0004970152925
563	0.0004967506333
564	0.0004967476642
565	0.0004962506415
566	0.0004959254671
567	0.0004956037365
568	0.0004952150199
569	0.0004949001136
570	0.0004948523825
571	0.0004944044418
572	0.0004943080195
573	0.0004940947588
574	0.0004937662403
575	0.0004933846404
576	0.0004931568717
577	0.0004930868617
578	0.000492387872
579	0.0004921554717
580	0.0004920153863
581	0.0004917792732
582	0.0004909969098
583	0.0004907566664
584	0.0004906177135
585	0.0004903369157
586	0.0004901285457
587	0.0004896413024
588	0.0004894963809
589	0.000489225987
590	0.000488874549
591	0.0004888209228
592	0.0004883451539
593	0.0004880188286
594	0.0004880032582
595	0.0004875762259
596	0.0004872831217
597	0.0004872514812
598	0.0004872511441
599	0.0004870606293
600	0.000487033403
601	0.0004866346006
602	0.0004866110008
603	0.000485888361
604	0.0004855693728
605	0.0004851895954
606	0.0004849841134
607	0.0004848173656
608	0.000484104659
609	0.0004834396555
610	0.0004831975045
611	0.0004830253647
612	0.000482240231
613	0.0004819133452
614	0.0004816040893
615	0.0004812236286
616	0.0004809139137
617	0.0004806476545
618	0.0004804067936
619	0.0004801772687
620	0.0004800768607
621	0.0004795381333
622	0.0004791232551
623	0.000479113118
624	0.0004788379399
625	0.0004784893896
626	0.0004783599872
627	0.0004782278716
628	0.0004780863729
629	0.0004779147319
630	0.0004777008327
631	0.000476973778
632	0.0004763431882
633	0.0004759400605
634	0.000475657375
635	0.0004755426664
636	0.0004748523372
637	0.000474669384
638	0.0004743649982
639	0.0004743649982
640	0.0004743424381
641	0.0004743138796
642	0.0004740610031
643	0.000474060893
644	0.0004739979529
645	0.0004738324293
646	0.00047343527
647	0.0004733215574
648	0.0004727283493
649	0.0004725527698
650	0.0004725088099
651	0.0004719188464
652	0.0004716930258
653	0.0004716200775
654	0.0004712417945
655	0.0004709496655
656	0.0004708819098
657	0.0004707194334
658	0.0004699961684
659	0.0004695847569
660	0.0004693080003
661	0.0004689512089
662	0.0004687454314
663	0.0004686259085
664	0.0004684599766
665	0.0004683604807
666	0.0004679574671
667	0.0004677789344
668	0.0004677405966
669	0.0004676096307
670	0.0004668989481
671	0.0004666544367
672	0.0004661498873
673	0.000465933278
674	0.0004656395256
675	0.0004651000836
676	0.0004649580664
677	0.0004645952402
678	0.0004641627578
679	0.000464005069
680	0.0004638301228
681	0.0004637500832
682	0.000463572671
683	0.000463485553
684	0.000462900351
685	0.0004628725957
686	0.0004623427287
687	0.0004621910147
688	0.0004621811281
689	0.000462173773
690	0.0004620644149
691	0.0004614286813
692	0.0004611430942
693	0.0004608173951
694	0.0004606855046
695	0.0004606523458
696	0.0004606523458
697	0.0004603742274
698	0.0004600959991
699	0.0004596599039
700	0.0004596598426
701	0.0004594169561
702	0.0004592723612
703	0.0004591617189
704	0.0004588811081
705	0.0004588810479
706	0.0004588803368
707	0.000458880315
708	0.0004588801411
709	0.000458880087
710	0.0004588798763
711	0.0004588690689
712	0.0004586978451
713	0.0004585336582
714	0.0004582179508
715	0.0004577625816
716	0.0004577624407
717	0.0004576265575
718	0.0004573578568
719	0.0004569751073
720	0.0004567919493
721	0.0004563592281
722	0.0004559863921
723	0.000455802694
724	0.0004550555856
725	0.000454846864
726	0.000454431158
727	0.0004538999771
728	0.0004533539424
729	0.0004529199051
730	0.0004528952735
731	0.0004527627482
732	0.0004525851671
733	0.0004521887902
734	0.000451927428
735	0.0004517924333
736	0.0004516237765
737	0.0004514463317
738	0.0004513404404
739	0.0004512517051
740	0.0004510593403
741	0.0004505758532
742	0.0004499789739
743	0.0004498910561
744	0.0004496030023
745	0.0004492756534
746	0.0004488699417
747	0.0004487327773
748	0.0004484416453
749	0.0004482408179
750	0.0004480281015
751	0.000447885899
752	0.0004474203207
753	0.0004470498584
754	0.000446896689
755	0.0004461500035
756	0.0004458213738
757	0.0004457343437
758	0.0004454727118
759	0.0004451183855
760	0.0004449383454
761	0.0004443989968
762	0.0004443610867
763	0.0004442541002
764	0.0004438872734
765	0.0004437592905
766	0.0004436630317
767	0.000443465917
768	0.0004432660364
769	0.0004431148047
770	0.0004426860543
771	0.0004424154544
772	0.0004418129725
773	0.0004416853408
774	0.0004413575479
775	0.0004412084482
776	0.000440995618
777	0.0004406810647
778	0.0004403872098
779	0.000440283873
780	0.000440016311
781	0.0004397387455
782	0.0004394359056
783	0.0004393175834
784	0.0004387540645
785	0.0004386577079
786	0.0004385711492
787	0.0004384721743
788	0.0004383309562
789	0.0004377322959
790	0.0004376117513
791	0.0004373822551
792	0.0004372001125
793	0.0004367705686
794	0.0004364894975
795	0.0004361522559
796	0.0004360467048
797	0.0004353737512
798	0.0004353118181
799	0.0004351788454
800	0.0004350305855
801	0.0004347475433
802	0.0004347175533
803	0.0004346296494
804	0.0004344069701
805	0.0004343127398
806	0.0004339813235
807	0.0004336811928
808	0.0004335010141
809	0.0004331708901
810	0.0004331160313
811	0.0004329247808
812	0.0004327357915
813	0.000432610324
814	0.0004322984678
815	0.0004320627927
816	0.0004318302702
817	0.0004315354949
818	0.0004314059086
819	0.0004313787722
820	0.0004311304762
821	0.0004309939755
822	0.0004308059823
823	0.0004303621547
824	0.0004300758166
825	0.0004297746819
826	0.0004293459426
827	0.0004290366593
828	0.0004285765346
829	0.0004284590734
830	0.000428266222
831	0.0004280338837
832	0.0004278694798
833	0.000427325602
834	0.0004271602137
835	0.0004269514807
836	0.000426757864
837	0.000426754841
838	0.0004267541024
839	0.0004267540738
840	0.0004267537082
841	0.0004267533447
842	0.0004264685395
843	0.0004263606358
844	0.0004260826618
845	0.0004260645685
846	0.000425670983
847	0.0004255248522
848	0.0004251633789
849	0.0004245935683
850	0.0004241922411
851	0.000424118315
852	0.0004240405718
853	0.0004238990622
854	0.0004236693593
855	0.0004235116137
856	0.0004233024526
857	0.0004229425687
858	0.0004227179626
859	0.0004226308901
860	0.0004223483701
861	0.0004223168157
862	0.000422057296
863	0.0004214846831
864	0.0004212417701
865	0.0004210598925
866	0.0004207720944
867	0.0004205126034
868	0.0004202583832
869	0.0004202582892
870	0.0004198599483
871	0.0004195137321
872	0.0004192925269
873	0.0004191587212
874	0.0004190056153
875	0.0004184490706
876	0.0004181647581
877	0.0004180212807
878	0.0004178507582
879	0.0004177022756
880	0.0004174733824
881	0.0004174074634
882	0.0004170748191
883	0.0004167928371
884	0.0004166237129
885	0.0004162814034
886	0.0004160050129
887	0.0004160049392
888	0.0004158978915
889	0.0004156630883
890	0.0004152426185
891	0.0004151137286
892	0.0004148900083
893	0.0004145851749
894	0.0004143048941
895	0.0004141808778
896	0.0004138714279
897	0.0004138547274
898	0.0004135229835
899	0.0004132747144
900	0.0004130172143
901	0.000413009257
902	0.0004128509373
903	0.0004125126862
904	0.000412235844
905	0.0004119406571
906	0.0004115832623
907	0.000411211601
908	0.0004111323369
909	0.0004107445151
910	0.0004107312316
911	0.0004106930075
912	0.0004106681201
913	0.0004103531579
914	0.0004102803272
915	0.0004100825385
916	0.0004099884165
917	0.0004097841865
918	0.000409684017
919	0.0004095272306
920	0.0004093786547
921	0.0004089480597
922	0.0004087836834
923	0.000408666267
924	0.000408491692
925	0.000408153688
926	0.0004079191374
927	0.0004077917317
928	0.0004072499159
929	0.0004071805186
930	0.000407055566
931	0.0004069912864
932	0.0004069489301
933	0.0004065232507
934	0.0004061407279
935	0.0004058576839
936	0.0004058109101
937	0.0004055511507
938	0.0004053960746
939	0.0004053745383
940	0.0004051188638
941	0.0004050502407
942	0.0004050497249
943	0.0004048728944
944	0.0004045590649
945	0.0004043624692
946	0.0004039626074
947	0.0004039621635
948	0.0004039038247
949	0.0004038652751
950	0.0004036804103
951	0.0004035984378
952	0.0004030665268
953	0.000402847726
954	0.0004025608701
955	0.0004025541304
956	0.0004020332058
957	0.0004018479693
958	0.000401691667
959	0.0004014429429
960	0.0004014351889
961	0.0004013540471
962	0.0004010456053
963	0.0004004853493
964	0.000400186389
965	0.0004001303782
966	0.0003997897147
967	0.0003996809585
968	0.0003993961113
969	0.0003993623128
970	0.0003990934971
971	0.0003987206473
972	0.0003984293596
973	0.0003984284467
974	0.0003983359796
975	0.0003982382857
976	0.0003982381693
977	0.0003980393418
978	0.0003980387742
979	0.0003977248565
980	0.0003977247945
981	0.0003977247636
982	0.0003975844056
983	0.0003975444788
984	0.0003971732745
985	0.0003969225269
986	0.0003969212821
987	0.0003969052408
988	0.0003969048983
989	0.0003968885273
990	0.0003963486298
991	0.0003957934046
992	0.0003954102077
993	0.0003953248652
994	0.0003950700933
995	0.0003948292019
996	0.0003947171495
997	0.0003946285939
998	0.0003946285736
999	0.0003946285685
